molecule_id,Washed_smiles,SR,bioactivity_class
684039,c1[nH]c(c(n1)C(=O)NNC(=O)N)[N+](=O)[O-],,active
684040,CCOC(=O)Nc1c([nH]nn1)Cl,,active
684041,CSc1c(nc[nH]1)C(=S)N,,active
684042,CC(=NNc1c(nns1)C(=O)N)C,,active
684043,c1[nH]c(c(n1)C(=O)N)/N=N/SCC(C(=O)O)N,6.112,active
684044,CCOC(=O)c1c([nH]cn1)/N=N/N(C)N,,active
684045,Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)N=O,,active
684046,CNC(=S)/C(=N\Nc1c(nc[nH]1)C(=O)N)/C(=S)N,8,active
684047,CN(N)/N=N/c1c(nc[nH]1)C(=O)N,6.454,active
684048,CNC(=O)c1c([nH]cn1)/N=N/N(C)N,,active
684049,CCOc1c2c([nH]cn2)nnn1,,active
684050,CCOC(=O)c1c(snn1)NN=C(C)C,,active
684051,Cc1cc(n(n1)c2nc(cs2)C)C,,active
684052,CN(C)/N=N/c1ccc2c(c1)[nH]c(=O)[nH]2,,active
684053,C1CCC(CC1)n2c(c(nn2)C#N)O,,active
684054,CC(=O)NC(CS/N=N/c1c(nc[nH]1)C(=O)N)C(=O)O,8,active
684055,c1cc(ccc1n2c(c(nn2)C#N)O)Br,,active
684056,c1ccc(cc1)n2c(c(nn2)C#N)O,,active
684057,c1ccc(cc1)n2c(c(nn2)C(=O)N)O,,active
684058,CCOC(=O)c1c(snn1)NC(=O)NN,,active
684059,Cc1n[nH]c(=O)n1n2cccc2,6.051,active
684060,c1ccc(cc1)c2n[nH]c(=O)n2n3cccc3,5.032,inactive
684061,Cc1ccc(cc1)Cc2nn(c(=O)n2n3cccc3)C,4,inactive
684062,CCc1n[nH]c(=O)n1n2c(ccc2C)C,4,inactive
684063,Cc1ccc(n1n2c(n[nH]c2=O)Cc3ccccc3)C,4,inactive
684064,Cc1ccc(n1n2c(n[nH]c2=O)c3ccccc3)C,4.285,inactive
684065,Cc1ccc(n1n2c(n[nH]c2=O)Cc3ccc(cc3)Cl)C,4.479,inactive
684066,CCc1n[nH]c(=O)n1N2C(=O)CCC2=O,4,inactive
684067,c1ccc(cc1)Cc2n[nH]c(=O)n2N3C(=O)CCC3=O,4,inactive
684068,CC(C)(C)OC(=O)N/N=C(\Cc1ccc(cc1)Cl)/N,4.287,inactive
684074,C1c2c(c(=O)[nH]c(=O)[nH]2)SS1,6.561,active
684105,Cc1ccc(s1)CCCCCOc2ccc(cc2)C3=NCCO3,5.546,inactive
684106,Cc1cc(c(n1C)C)C(=O)CCCCOc2ccc(cc2)C3=NCCO3,4.531,inactive
684107,CN1CCN(CC1)Cc2nc-3c(s2)CCc4c3ccs4,4.442,inactive
684108,CN1CCN(CC1)Cc2nc-3c(s2)CCc4c3cccc4OC,,active
684109,c1cc(sc1)/C=C/c2c(nc3n2CCS3)Cl,,active
684110,Cc1ccc(s1)C(=C2Sc3ccccc3S2)C(=C4Sc5ccccc5S4)c6ccc(s6)C,4.323,inactive
684111,COc1c2ccccc2c(c(n1)C(=O)NNC(=O)c3c(c4ccccc4c(n3)OC)c5ccccc5)c6ccccc6,6.947,active
684112,COc1cc2c(cc1OC)-c3cc4ccccc4c(=O)n3CCC2,,active
684113,CCn1cc2c(n1)nc3n(cnn3c2=O)c4ccc(cc4)Br,4,inactive
684114,CCn1c2c(cn1)c(=O)n3c(n2)n(cn3)c4ccc(cc4)Br,4.236,inactive
684115,CC1(CC(=NO1)Cl)[C@@H](C(=O)OC)N2C(=O)c3ccccc3C2=O,,active
684116,C/C(=C/C(=O)OC)/n1nc2ccccc2n1,4,inactive
684118,CC1C=CN(C2=C1C(=O)c3cnccc3C2=O)N(C)C,7.806,active
684119,CN(C)N1C=CC(C2=C1C(=O)c3cccc(c3C2=O)O)C(=O)OC,6.818,active
684124,CC(C)N/C(=N\C#N)/NS(=O)(=O)c1cnccc1NC2CCCCCCC2,4,inactive
684125,CC(C)N/C(=N\C#N)/NS(=O)(=O)c1cnccc1Nc2ccc(cc2)Cl,4.632,inactive
684126,c1ccc2c(c1)sc3=c(s2)c(=O)c4c(c3=O)c(c(c(c4Cl)Cl)Cl)Cl,4,inactive
684127,c1cc(ccc1Sc2c3c(c(c(c2Sc4ccc(cc4)Cl)Sc5ccc(cc5)Cl)Sc6ccc(cc6)Cl)C(=O)C7=C(C3=O)SCCS7)Cl,4.662,inactive
684129,CN(C)C(=C1c2cc(ccc2-c3c1cc(cc3)[N+](=O)[O-])[N+](=O)[O-])N(C)C,5.626,inactive
684130,c1cc-2c(cc1[N+](=O)[O-])/C(=C(/C#N)\N3CCCCC3)/c4c2c(cc(c4)[N+](=O)[O-])[N+](=O)[O-],5.874,inactive
684131,Cc1c(c(c(c(c1Cl)C)Cl)C)c2c(c(on2)C)S(=O)(=O)c3ccccc3NC(=O)C,4.792,inactive
684132,CCOC(=O)[C@H](C)OC(=O)[C@](C)([C@@H]1NC=C(CS1)C(=O)OC)NC(=O)c2ccccc2C(=O)OC,4.69,inactive
684133,CCn1c(=O)ccc2c1nc(cc2)N(CCO)CCO,4,inactive
684134,c1ccc(cc1)c2cc(nc3c2ccc(n3)N(CCO)CCO)N(CCO)CCO,4.699,inactive
684135,Cc1c(c(c(n1c2ccc(cc2)Cl)C)CN3CCN(CC3)C)CN4CCN(CC4)C,4.76,inactive
684136,Cc1c(c(c(n1c2ccc(cn2)Cl)C)CN3CCOCC3)CN4CCOCC4,4,inactive
684142,CN1CCN(CC1)C(=S)N2CCN(CC2)C,6.672,active
684143,c1ccc(cc1)N2CCN(CC2)C(=S)N3CCN(CC3)c4ccccc4,,active
684144,c1cc(cc(c1)Cl)N2CCN(CC2)C(=S)N3CCN(CC3)c4cccc(c4)Cl,4.874,inactive
684145,c1cc(c(cc1N2CCN(CC2)C(=S)N3CCN(CC3)c4ccc(c(c4)Cl)Cl)Cl)Cl,5.868,inactive
684146,c1ccc2c(c1)c(c3c(n2)CCCC3)NC(=S)Nc4c5ccccc5nc6c4CCCC6,4,inactive
684147,CC1(OC2C3COC(C2O1)(C(O3)OC)OC)C,4,inactive
684149,CC1(OC2C3COC(C2O1)(C(O3)OC)OCc4ccccc4)C,4,inactive
684322,c1ccc2c(c1)-c3ccccc3C(=N)C2=N,6.158,active
684328,Cc1ccc(cc1)/C=C\2/C(=O)NC(=S)N2,,active
684329,c1cc(ccc1/C=C\2/C(=O)NC(=S)N2)Cl,,active
684330,c1cc(sc1)/C=C\2/C(=O)NC(=S)N2,,active
684331,COc1ccc(cc1)/C=C\2/C(=O)NC(=N2)SC,,active
684332,Cc1ccc(cc1)/C=C\2/C(=O)NC(=N2)SC,4,inactive
684333,c1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCCC3,4,inactive
684334,COc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCCC3,4.142,inactive
684335,Cc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCCC3,4,inactive
684336,c1cc(sc1)/C=C\2/C(=O)NC(=N2)N3CCCCC3,4,inactive
684337,c1cc(ccc1/C=C\2/C(=O)NC(=N2)N3CCCCC3)Cl,4,inactive
684338,c1cc(oc1)/C=C\2/C(=O)NC(=N2)N3CCCCC3,4,inactive
684339,c1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO,4,inactive
684340,COc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO,4,inactive
684341,c1cc(ccc1/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO)Cl,4,inactive
684342,Cc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO,4,inactive
684343,c1cc(sc1)/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO,4,inactive
684344,c1cc(ccc1/C=C\2/C(=O)NC(=N2)N3CCCC(C3)CO)O,4,inactive
684345,c1ccc(cc1)/C=c/2\c(=O)[nH]c3n2c(=O)c4ccccc4n3,4,inactive
684346,COc1ccc(cc1)/C=c/2\c(=O)[nH]c3n2c(=O)c4ccccc4n3,4.317,inactive
684347,c1ccc2c(c1)c(=O)n3/c(=C/c4ccc(cc4)Cl)/c(=O)[nH]c3n2,4,inactive
684348,Cc1ccc(cc1)/C=c/2\c(=O)[nH]c3n2c(=O)c4ccccc4n3,4,inactive
684349,c1ccc2c(c1)c(=O)n3/c(=C/c4cccs4)/c(=O)[nH]c3n2,4,inactive
684350,c1ccc2c(c1)c(=O)n3/c(=C/c4ccco4)/c(=O)[nH]c3n2,4,inactive
684351,c1ccc2c(c1)c(=O)n3/c(=C/c4ccc(cc4)O)/c(=O)[nH]c3n2,4.772,inactive
684352,c1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCOCC3,4,inactive
684353,c1cc(ccc1/C=C\2/C(=O)NC(=N2)N3CCOCC3)Cl,4,inactive
684354,COc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCOCC3,4,inactive
684355,c1cc(sc1)/C=C\2/C(=O)NC(=N2)N3CCOCC3,4,inactive
684356,c1cc(oc1)/C=C\2/C(=O)NC(=N2)N3CCOCC3,4,inactive
684357,c1cc(ccc1/C=C\2/C(=O)NC(=N2)N3CCOCC3)O,4,inactive
684358,Cc1ccc(cc1)/C=C\2/C(=O)NC(=N2)N3CCOCC3,4,inactive
684362,Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@H](O3)CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)O2)O)(C)C)C)O)C,10,active
684363,Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@](O3)(CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)O2)O)(C)C)C)O)C)C,10,active
684364,COc1ccccc1c2[nH]c(=O)c3ccccc3n2,4,inactive
684365,COc1cccc(c1OC)c2[nH]c(=O)c3ccccc3n2,4,inactive
684366,COc1ccc(c(c1)OC)c2[nH]c(=O)c3ccccc3n2,4,inactive
684367,COc1ccc(c(c1)c2[nH]c(=O)c3ccccc3n2)OC,4.174,inactive
684368,COc1ccc(cc1OC)c2[nH]c(=O)c3ccccc3n2,4,inactive
684369,COc1cc(cc(c1)OC)c2[nH]c(=O)c3ccccc3n2,,active
684372,c1ccc(c(c1)/C=C/2\C(=O)NC(=S)N2)O,4,inactive
684373,CN(C)c1ccc(cc1)/C=C/2\C(=O)NC(=S)N2,4.529,inactive
684374,c1ccc(c(c1)/C=C\2/C(=O)NC(=N2)N3CCCCC3)O,,active
684375,c1ccc(c(c1)/C=C\2/C(=O)NC(=N2)N3CCOCC3)O,,active
684376,c1ccc(cc1)/C=C/2\C(=NC(=S)N2)Cl,4,inactive
684377,COc1ccc(cc1)/C=C/2\C(=NC(=S)N2)Cl,4,inactive
684378,c1cc(oc1)/C=C/2\C(=NC(=S)N2)Cl,4.099,inactive
684379,Cc1ccc(cc1)/N=C\2/N/C(=C/c3ccccc3)/C(=N2)Cl,6.204,active
684380,Cc1ccc(cc1)/N=C\2/N/C(=C/c3ccco3)/C(=N2)Cl,4.014,inactive
684381,c1ccc(c(c1)/C=C\2/C(=O)N3C(=C(SC3=N2)C#N)N)O,4.628,inactive
684382,c1cc(oc1)/C=C\2/C(=O)N3c4c(c(nc(=S)[nH]4)NC(=S)N)SC3=N2,4.676,inactive
684385,CCC(c1ccc(cc1)OC)C2C(=O)NC(=S)N2,4.827,inactive
684386,COc1ccc(cc1)C(Cc2ccccc2)C3C(=O)NC(=S)N3,5.033,inactive
684387,CCC(c1ccc(cc1)N(C)C)C2C(=O)NC(=S)N2,5.091,inactive
684388,CN(C)c1ccc(cc1)C(Cc2ccccc2)C3C(=O)NC(=S)N3,5.663,inactive
684389,c1ccc(cc1)CC(c2ccco2)C3C(=O)NC(=S)N3,4.123,inactive
684390,c1ccc(cc1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCCCC4)N,4.36,inactive
684391,c1ccc(cc1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCOCC4)N,4.308,inactive
684392,c1ccc(c(c1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCOCC4)N)O,4.449,inactive
684393,COc1ccc(cc1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCCCC4)N,4,inactive
684394,COc1ccc(cc1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCOCC4)N,4.525,inactive
684395,c1cc(oc1)/C=C\2/C(=O)N3C(=C(C(=O)NC3=N2)N4CCCCC4)N,4.054,inactive
684396,c1ccc(cc1)/C=C/2\C(=N/C(=N\CCCO)/N2)Cl,4,inactive
684397,CCO/C=N/C1=C(SC2=N/C(=C\c3ccccc3)/C(=O)N12)C#N,4.404,inactive
684398,CCO/C=N\C1=C(SC2=N/C(=C\c3ccc(cc3)OC)/C(=O)N12)C#N,4.082,inactive
684399,CCO/C=N\C1=C(SC2=N/C(=C\c3ccco3)/C(=O)N12)C#N,4,inactive
684400,c1ccc(cc1)/C=C\2/C(=O)N3c4c(c(=O)nc[nH]4)SC3=N2,4.601,inactive
684401,COc1ccc(cc1)/C=C\2/C(=O)N3c4c(c(=O)nc[nH]4)SC3=N2,,active
684402,c1cc(oc1)/C=C\2/C(=O)N3c4c(c(=O)nc[nH]4)SC3=N2,,active
684403,c1cc(oc1)/C=C\2/C(=N/C(=N\N)/N2)Cl,4.589,inactive
684404,COc1ccc(cc1)/C=C\2/C(=N/C(=N\N)/N2)Cl,4,inactive
684405,c1ccc2c(c1)C(=O)N(C2=O)CCCC(=O)n3cc(c(=O)[nH]c3=O)F,5.257,inactive
684408,CCCCCC(=O)OCC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=C/C(=N/OC(=O)c5cccc6c5[nH]c7ccccc7c6=O)/C=C[C@]34C)F)O)C)C,4.667,inactive
684409,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/NC(=O)c5cccc6c5[nH]c7ccccc7c6=O)/CCC34,5.42,inactive
684410,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(C(=C/C(=N\NC(=O)c5cccc6c5[nH]c7ccccc7c6=O)/C4)C)C)C,4.602,inactive
684411,C/C(=N/OC(=O)c1cccc2c1[nH]c3ccccc3c2=O)/[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5CCC7=C/C(=N/OC(=O)c8cccc9c8[nH]c1ccccc1c9=O)/CC[C@]67C)C,5.443,inactive
684412,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/NC(=O)c5cccc6c5[nH]c7ccccc7c6=O)/CCC34,4.546,inactive
684423,CCOc1cc2c(cc1O)C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,6.327,active
684424,COC(=O)c1ccc(cc1)CCc2cc(c(cc2O)Br)O,5.495,inactive
684425,C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@H]6[C@@]5(CC[C@@H](C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1,5.684,inactive
684426,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4O)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)OC(=O)C)C)C)C)C)OC)O,4.903,inactive
684427,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)OC(=O)C)C)C)C)C)OC)O,4.602,inactive
684428,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4O)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)OC(=O)/C=C/c9ccccc9)C)C)C)C)OC)O,5.204,inactive
684429,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)OC(=O)/C=C(\C)/C(C)C)C)C)C)C)OC)O,4.903,inactive
684430,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)O)C)C)C)C)OC)O,4.903,inactive
684431,CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)O[C@H]5CC[C@@]6([C@H]7C[C@H]([C@@]8([C@@](CC[C@@]8([C@@]7(CC=C6C5)O)O)(C(=O)C)O)C)OC(=O)/C=C/c9ccccc9)C)C)C)C)OC)O,4.903,inactive
684434,CC(=C)C(C(c1c(ccc2c1oc(=O)cc2)OC)O)O,4,inactive
684438,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)NCCNC(=O)C(CCCCN)N)NCCNC(=O)C(CCCCN)N,5.31,inactive
684439,CC(C)(C)OC(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(c3c2C(=O)c4ccccc4C3=O)NCCNC(=O)C(CCCCNC(=O)OCc5ccccc5)NC(=O)OC(C)(C)C,4.615,inactive
684440,CSCCC(C(=O)NCCNc1ccc(c2c1C(=O)c3ccccc3C2=O)NCCNC(=O)C(CCSC)N)N,6.705,active
684441,CC(C)(C)OC(=O)NC(CCSC)C(=O)NCCNc1ccc(c2c1C(=O)c3ccccc3C2=O)NCCNC(=O)C(CCSC)NC(=O)OC(C)(C)C,5.548,inactive
684442,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)NCCNC(=O)C4CCCN4)NCCNC(=O)C5CCCN5,4.658,inactive
684443,CC(C)(C)OC(=O)N1CCCC1C(=O)NCCNc2ccc(c3c2C(=O)c4ccccc4C3=O)NCCNC(=O)C5CCCN5C(=O)OC(C)(C)C,4.845,inactive
684444,CC(C)(C)c1ccc2c(c1)OCc3[nH]nc(n3)COc4cc(ccc4OCCOCCO2)C(C)(C)C,5.51,inactive
684445,c1cc2c(cc1Cl)nc([nH]2)CN3CCCCC3CO,4,inactive
684446,CCOC(=O)CN1C(=O)c2c(n(c(c2C1=O)C)c3ccccc3)C,4,inactive
684447,CCN1CCC(N1CC)CNC(=O)c2ccc(cc2)N,4,inactive
684448,C[C@]12OC[C@@H](N1C(=O)C3[C@H]2C[C@@]34SCCS4)c5ccccc5,4,inactive
684459,c1ccc(cc1)c2cc(c3c(n2)-c4ccccc4NC(=S)C3)c5ccc(cc5)Br,,active
684480,c1ccc(cc1)c2cc(nc-3c2CC(=O)Nc4c3cccc4)c5cccc(c5)Cl,4.421,inactive
684481,c1ccc(cc1)c2cc(nc-3c2CC(=S)Nc4c3cccc4)c5cccc(c5)Cl,4.95,inactive
684496,CC(C)OC(=O)c1ccc(cc1)CCC2=CC(=O)C=CC2=O,5.591,inactive
684504,CC1=CC[C@]2(CC[C@@](C2C(C1)OC(=O)c3ccccc3)(C(C)C)O)C,4.499,inactive
684505,CC1=CC[C@]2(CC[C@@](C2C(C1)OC(=O)c3ccc(c(c3)OC)O)(C(C)C)O)C,4.594,inactive
684506,C[C@@H]1CC2[C@@](CC[C@]3([C@]2(CC[C@@]4(C3=CC=C5C4=CC(=O)C(=C5C)O)C)C)C)([C@@H](C1=O)O)C,6.523,active
684565,c1cc(ccc1/C=C/C=C2C(=O)NC(=S)NC2=O)[N+](=O)[O-],,active
684566,CCN1C(=O)C(=C/C=C/c2ccc(cc2)[N+](=O)[O-])C(=O)N(C1=S)CC,,active
684567,CCN(CC)c1ccc(cc1)/C=C/C=C2C(=O)NC(=S)NC2=O,5.597,inactive
684568,CCN1C(=O)C(=C/C=C/c2ccc(cc2)N(CC)CC)C(=O)N(C1=S)CC,,active
684569,COc1ccc(cc1)/C=C/C=C2C(=O)NC(=S)NC2=O,5.871,inactive
684570,CCN1C(=O)C(=C/C=C/c2ccc(cc2)OC)C(=O)N(C1=S)CC,,active
684571,c1ccc(cc1)c2ccc(cc2)C=C3C(=O)NC(=S)NC3=O,,active
684572,CCN1C(=O)C(=Cc2ccc(cc2)c3ccccc3)C(=O)N(C1=S)CC,,active
684573,COc1cc(cc(c1OC)OC)C=C2C(=O)NC(=S)NC2=O,,active
684574,CC(c1ccc(cc1)[N+](=O)[O-])NC(=O)c2c([nH]c(=S)[nH]c2=O)O,,active
684575,CCn1c(c(c(=O)n(c1=S)CC)C(=O)NC(C)c2ccc(cc2)[N+](=O)[O-])O,,active
684576,CCCCCCCCCC(=O)CC(=O)c1c(cc(cc1O)O)O,,active
684577,CCCCCCCCCC(CC(=O)c1c(cccc1O)O)O,,active
684578,CCCCCCCCCc1cc(=O)c2c(cc(cc2o1)O)O,4.819,inactive
684580,CCCCCCCCC#CCCCCCCC(C(=O)O)F,4,inactive
684581,CCC#CCCCCCCCCC(C(=O)O)F,,active
684582,CCCCCCCC/C=C\CCCCCCC(C(=O)O)F,4.903,inactive
684586,CC(c1ccc(cc1)/N=N/N2CCCC2)NC(=O)C,,active
684587,C/C(=N\O)/c1ccc(cc1)OCc2cc(cc(c2)C(F)(F)F)C(F)(F)F,4.404,inactive
684667,Cc1cccc2c1nc3c(c2N)cccc3C(=O)NCC[N+](C)(C)[O-],,active
684672,C[N+]12CCc3cc(c(cc3C1Cc4ccc(c(c4C2)O)OC)O)OC,,active
684681,c1cn(c(n1)[N+](=O)[O-])CC(=O)NCC(C(F)(F)F)(F)F,,active
684694,Cc1cn(c(=O)[nH]c1=O)C2CC(C(O2)COP(=O)(N[C@@H](Cc3ccccc3)C(=O)OC)O)N=[N+]=N,4,inactive
684698,CN1CCc2cc(c3c(c2[C@@H]1Cc4ccc(cc4)Oc5cc(ccc5OC)C=O)Oc6cc7c(cc6O3)CCN(C7=O)C)OC,5.028,inactive
684699,Cc1ccc(cc1)/C=C/C(=O)c2c(on[n+]2c3ccccc3)O,5.538,inactive
684700,c1ccc(cc1)[n+]2c(c(on2)O)C(=O)/C=C/c3ccc(cc3)C(F)(F)F,6.707,active
684701,COc1cc(ccc1O)/C=C/C(=O)c2c(on[n+]2c3ccccc3)O,5.816,inactive
684703,CCCC1=C(C(=O)c2c(cc(nc2C1=O)Cl)C)OC,5.676,inactive
684704,Cc1c(c(cc(c1OC)OC)NC=C2C(=O)OC(OC2=O)(C)C)OC,4,inactive
684705,Cc1c2c(c3c(ccnc3c1OC)O)nc4ccccc4n2,4,inactive
684706,CCOc1ccnc2c1c3c(c(c2OC)C)nc4ccccc4n3,4.73,inactive
684707,c1ccc(cc1)/C=C/c2c3c([nH]c(=S)c2C#N)CCCCC3,4.072,inactive
684708,Cc1cc(cc(c1/C=C/C(=O)N2[C@H](COC2=O)c3ccccc3)C)OC,,active
684709,C/C=C/C(=O)N1[C@H](COC1=O)c2ccccc2,,active
684710,c1ccc(cc1)n2c(=O)ccn(c2=O)C3C(C(C(O3)COC4CCCCO4)OC5CCCCO5)OC6CCCCO6,4.288,inactive
684711,c1ccnc(c1)n2ccc(=O)n(c2=O)c3ccccn3,,active
684713,CC[n+]1c2ccccc2sc1/C=C(/C)\C#C/C=C\3/N(c4ccccc4S3)CC,6.091,active
684714,CC[n+]1c2cc(ccc2sc1/C=C(/C)\C#C/C=C\3/N(c4cc(ccc4S3)Cl)CC)Cl,6.175,active
684725,CC(C)(C)C(=O)C(C#N)C(=O)C(C)(C)C,7.157,active
684726,CC(=O)C(C(=O)C(C)(C)C)C(=O)C(C)(C)C,4,inactive
684727,CC(C)(C)C(=O)C(CC(=O)c1ccccc1)C(=O)C(C)(C)C,,active
684728,B(O/C(=C\C(=O)C(C)(C)C)/C(C)(C)C)(F)F,4.074,inactive
684729,CC(C)(C)C(=O)C(C(=O)C(C)(C)C)N,4,inactive
684730,CC(=O)ONC(C(=O)C(C)(C)C)C(=O)C(C)(C)C,,active
684731,CC(C)(C)C(=O)C(Cc1ccccc1)C(=O)C(C)(C)C,4.29,inactive
684732,CC(C)(C)C(=O)C(C(=O)C(C)(C)C)C(=O)C(C)(C)C,4,inactive
684733,CC(C)(C)C(=O)C(C(=O)c1ccccc1)C(=O)C(C)(C)C,4,inactive
684746,Cn1ccnc1C(=O)Nc2cc(n(c2)C)C(=O)Nc3cc(n(c3)C)C(=O)NCCC(=O)Nc4cc(n(c4)C)C(=O)Nc5cc(n(c5)C)C(=O)Nc6cc(n(c6)C)C(=O)NCC(=O)NCCCN(C)C,,active
684747,Cn1ccnc1C(=O)Nc2cc(n(c2)C)C(=O)Nc3cc(n(c3)C)C(=O)Nc4cc(n(c4)C)C(=O)NCCCC(=O)Nc5cn(c(n5)C(=O)Nc6cc(n(c6)C)C(=O)Nc7cc(n(c7)C)C(=O)Nc8cc(n(c8)C)C(=O)NCCC(=O)NCCCN(C)C)C,4,inactive
684748,Cn1ccnc1C(=O)Nc2cc(n(c2)C)C(=O)Nc3cc(n(c3)C)C(=O)NCCCC(=O)Nc4cc(n(c4)C)C(=O)Nc5cc(n(c5)C)C(=O)Nc6cc(n(c6)C)C(=O)NCCC(=O)NCCCN(C)C,,active
684749,Cn1ccnc1C(=O)Nc2cc(n(c2)C)C(=O)Nc3cc(n(c3)C)C(=O)Nc4cc(n(c4)C)C(=O)NCCC(=O)NCCCN(C)C,4.1,inactive
684750,CC(=O)Nc1cc(n(c1)C)C(=O)Nc2cc(n(c2)C)C(=O)Nc3cc(n(c3)C)C(=O)Nc4cc(n(c4)C)C(=O)Nc5cc(n(c5)C)C(=O)NCCC(=O)NCCCN(C)C,,active
684751,CCOC(=O)[C@]1(CC(C(=O)N1C)O)C,4,inactive
684752,CN1[C@H](CC(C1=O)O)c2ccccc2,4,inactive
684753,CN1[C@H](CC(C1=O)O)c2ccc(cc2)F,4,inactive
684754,CCOC(=O)C1CC(C(=O)N1C)O,4,inactive
684755,CCOC(=O)CC1C(N(C(=O)C1O)C)c2ccccc2,4,inactive
684782,COCCOCc1nc(c(o1)N)C#N,4,inactive
684783,c1ccc(c(c1)c2nc(c(o2)N)C#N)C(=O)O,4,inactive
684784,c1ccc2c(c1)C(=O)N(C2=O)C(CCc3nc(c(o3)N)C#N)C(=O)O,4,inactive
684785,c1ccc2c(c1)C(=O)N(C2=O)C(CCc3nc(c(o3)N)C#N)c4nc(c(o4)N)C#N,8,active
684786,c1cc(cnc1)/C=C/c2nc(c(o2)N)C#N,4,inactive
684787,C(#N)c1c(oc(n1)C(F)(F)F)N,4,inactive
684788,C1CC(C1)c2nc(c(o2)N)C#N,4,inactive
684789,CC1(OCC2C(O1)C3C(O2)(OC(O3)(C)C)c4nc(c(o4)N)C#N)C,4,inactive
684790,c1cc(nc(c1)c2nc(c(o2)N)C#N)c3nc(c(o3)N)C#N,4,inactive
684791,c1ccc(cc1)C(c2nc(c(o2)N)C#N)O,,active
684792,CC(c1nc(c(o1)N)C#N)O,,active
684793,c1ccc(c(c1)C(=O)Nc2c(nc([nH]2)C#N)C#N)C(=O)O,,active
684794,CC(C)COP(=O)(C(C(F)(F)F)(C(F)(F)F)NS(=O)(=O)c1ccccc1)OCC(C)C,5.682,inactive
